,0
4964,3
4965,life
4966,sentences
4967,for
4968,murder
4969,and
4970,WE
4971,the
4972,TAXPAYERS
4973,are
4974,paying
4975,for
4976,his
4977,sex
4978,change
4979,and
4980,a
4981,private
4982,cell
4983,just
4984,because
4985,?
4986,#
4987,fixthisshit
4988,but
4989,if
4990,you
4991,owe
4992,$
4993,40
4994,in
4995,back
4996,taxes
4997,they
4998,take
4999,your
5000,license
5001,away
5002,to
5003,work
5004,You
5005,all
5006,better
5007,vote
5008,yes
5009,on
5010,SQ788
5011,cause
5012,I
5013,got
5014,my
5015,first
5016,load
5017,of
5018,soil
5019,in
5020,to
5021,start
5022,growing
5023,this
5024,Joe
5025,Exotic
5026,herb
5027,the
5028,min
5029,they
5030,say
5031,You
5032,guys
5033,crack
5034,me
5035,up
5036,@
5037,TheLostOglehttps
5038,#
5039,more-78906
5040,…
5041,You
5042,all
5043,come
5044,listen
5045,to
5046,this
5047,Pick
5048,up
5049,your
5050,yard
5051,signs
5052,while
5053,therehttps
5054,…
5055,I
5056,have
5057,Mick
5058,Cornett
5059,on
5060,video
5061,at
5062,the
5063,last
5064,form
5065,admitting
5066,he
5067,paid
5068,a
5069,lobbyist
5070,100k
5071,for
5072,the
5073,City
5074,of
5075,OKC
5076,to
5077,influence
5078,politicians
5079,at
5080,the
5081,Capitol
5082,Ban
5083,Lobbyist
5084,and
5085,use
5086,that
5087,money
5088,to
5089,build
5090,tiny
5091,houses
5092,for
5093,the
5094,homeless
5095,vets
5096,Make
5097,politicians
5098,honest
5099,thank
5100,youhttps
5101,…
5102,Get
5103,in
5104,there
5105,@
5106,Joe_exotic
5107,FYI
5108,everyone
5109,Joe
5110,Exotic
5111,is
5112,NOT
5113,cutting
5114,his
5115,hair
5116,if
5117,he
5118,gets
5119,elected
5120,governor
5121,and
5122,it
5123,doesn
5124,’
5125,t
5126,appear
5127,that
5128,it
5129,’
5130,s
5131,up
5132,for
5133,discussion.https
5134,…
5135,Get
5136,my
5137,ass
5138,in
5139,there
5140,We
5141,are
5142,banning
5143,all
5144,lobbyists
5145,vetoing
5146,all
5147,Bill
5148,'s
5149,against
5150,personal
5151,rights
5152,n
5153,freedoms
5154,and
5155,#
5156,fixthisshithttps
5157,…
5158,Trust
5159,me
5160,I
5161,'m
5162,the
5163,only
5164,one
5165,you
5166,can
5167,count
5168,on
5169,staying
5170,true
5171,to
5172,my
5173,wordhttps
5174,…
5175,NOT
5176,GOING
5177,TO
5178,HAPPEN
5179,what
5180,the
5181,hell
5182,does
5183,my
5184,hair
5185,got
5186,to
5187,do
5188,with
5189,anything
5190,I
5191,would
5192,represent
5193,half
5194,of
5195,the
5196,3.5
5197,mil
5198,people
5199,that
5200,have
5201,long
5202,hair
5203,or
5204,beards
5205,would
5206,that
5207,make
5208,me
5209,more
5210,honest
5211,or
5212,a
5213,hypocrite
5214,?
5215,…
5216,All
5217,of
5218,my
5219,OU
5220,supporters
5221,do
5222,n't
5223,miss
5224,this
5225,You
5226,are
5227,gon
5228,na
5229,pull
5230,your
5231,hair
5232,out
5233,on
5234,this
5235,onehttps
5236,…
5237,Could
5238,you
5239,imagine
5240,this
5241,at
5242,the
5243,Mansion
5244,instead
5245,of
5246,Mary
5247,Fallin
5248,'s
5249,daughters
5250,trailer
5251,house
5252,?
5253,lol
5254,…
5255,Love
5256,ya
5257,back
5258,…
5259,Yes
5260,he
5261,loved
5262,the
5263,baby
5264,tigers
5265,Very
5266,sad
5267,to
5268,have
5269,died
5270,in
5271,a
5272,plane
5273,crash
5274,Proves
5275,to
5276,live
5277,today
5278,for
5279,today
5280,and
5281,expel
5282,the
5283,BS
5284,and
5285,hatred
5286,from
5287,your
5288,life
5289,as
5290,life
5291,is
5292,to
5293,short
5294,Thank
5295,you
5296,for
5297,helping
5298,build
5299,the
5300,nursery
5301,in
5302,his
5303,memory.https
5304,…
5305,At
5306,the
5307,Footloose
5308,Festival
5309,today
5310,in
5311,the
5312,Gym
5313,If
5314,you
5315,live
5316,close
5317,to
5318,Elmore
5319,City
5320,come
5321,get
5322,your
5323,yard
5324,sign
5325,and
5326,let
5327,'s
5328,#
5329,fixthisshit
5330,Lots
5331,of
5332,new
5333,voters
5334,this
5335,year
5336,Going
5337,to
5338,be
5339,interesting
5340,!
5341,!
5342,!
5343,!
5344,Shit
5345,would
5346,n't
5347,that
5348,be
5349,nice
5350,LOL
5351,Maybe
5352,do
5353,like
5354,Trump
5355,and
5356,build
5357,a
5358,big
5359,ass
5360,wall
5361,to
5362,keep
5363,the
5364,clouds
5365,on
5366,the
5367,Texas
5368,side
5369,of
5370,the
5371,boarder
5372,on
5373,weekends
5374,and
5375,make
5376,Texas
5377,pay
5378,for
5379,it
5380,...
5381,...
5382,…
5383,Rain
5384,is
5385,good
5386,but
5387,why
5388,always
5389,on
5390,a
5391,weekend
5392,?
5393,No
5394,shot
5395,#
5396,fixthisshithttps
5397,…
5398,You
5399,wonder
5400,why
5401,kids
5402,are
5403,taught
5404,to
5405,be
5406,closed-minded
5407,in
5408,school
5409,?
5410,How
5411,far
5412,can
5413,special
5414,interest
5415,groups
5416,enforce
5417,their
5418,agendas
5419,?
5420,This
5421,is
5422,a
5423,State
5424,test
5425,here
5426,in
5427,Tulsa
5428,that
5429,a
5430,3rd
5431,grader
5432,was
5433,forced
5434,to
5435,take
5436,What
5437,does
5438,this
5439,have
5440,to
5441,do
5442,with
5443,teaching
5444,them
5445,anything
5446,but
5447,agendas
5448,?
5449,we
5450,wonder
5451,whats
5452,And
5453,you
5454,wonder
5455,why
5456,nothing
5457,gets
5458,done
5459,up
5460,there
5461,?
5462,…
5463,Lite
5464,one
5465,up
5466,for
5467,No
5468,incase
5469,I
5470,have
5471,an
5472,encounter
5473,with
5474,animal
5475,rights
5476,groups
5477,…
5478,It
5479,would
5480,weed
5481,out
5482,the
5483,crooks
5484,huh
5485,?
5486,…
5487,They
5488,know
5489,if
5490,you
5491,'re
5492,fake
5493,or
5494,have
5495,a
5496,cold
5497,heart
5498,Let
5499,'s
5500,have
5501,a
5502,debate
5503,in
5504,a
5505,cage
5506,with
5507,them
5508,and
5509,see
5510,who
5511,they
5512,trust
5513,...
5514,...
5515,Thank
5516,you
5517,I
5518,will
5519,not
5520,let
5521,you
5522,down
5523,…
5524,This
5525,election
5526,remember
5527,when
5528,you
5529,vote
5530,we
5531,serve
5532,you
5533,the
5534,people
5535,you
5536,are
5537,the
5538,ones
5539,that
5540,are
5541,the
5542,bosses
5543,of
5544,the
5545,elected
5546,the
5547,elected
5548,are
5549,not
5550,intended
5551,to
5552,be
5553,your
5554,bosses
5555,Vote
5556,smart
5557,#
5558,fixthisshit
5559,I
5560,will
5561,be
5562,at
5563,the
5564,debate
5565,``
5566,Form
5567,''
5568,in
5569,the
5570,Simmons
5571,Center
5572,today
5573,at
5574,5.30-7.30
5575,so
5576,if
5577,you
5578,live
5579,in
5580,Duncan
5581,come
5582,see
5583,the
5584,fireworks
5585,and
5586,pick
5587,up
5588,a
5589,yard
5590,sign
5591,for
5592,your
5593,Thank
5594,you
5595,sirhttps
5596,…
5597,Your
5598,children
5599,are
5600,being
5601,sent
5602,home
5603,with
5604,Standardized
5605,test
5606,from
5607,school
5608,to
5609,further
5610,nothing
5611,more
5612,than
5613,an
5614,agenda
5615,?
5616,I
5617,call
5618,Bullshit
5619,and
5620,this
5621,State
5622,Education
5623,System
5624,needs
5625,to
5626,answer
5627,as
5628,to
5629,why
5630,our
5631,children
5632,are
5633,...
5634,…
5635,@
5636,joe_exotic
5637,or
5638,busthttps
5639,…
5640,Your
5641,children
5642,are
5643,being
5644,sent
5645,home
5646,with
5647,Standardized
5648,test
5649,from
5650,school
5651,to
5652,further
5653,nothing
5654,more
5655,than
5656,an
5657,agenda
5658,?
5659,I
5660,call
5661,Bullshit
5662,and
5663,this
5664,State
5665,Education
5666,System
5667,needs
5668,to
5669,answer
5670,as
5671,to
5672,why
5673,our
5674,children
5675,are
5676,being
5677,...
5678,…
5679,Your
5680,children
5681,are
5682,being
5683,sent
5684,home
5685,with
5686,Standardized
5687,test
5688,from
5689,school
5690,to
5691,further
5692,nothing
5693,more
5694,than
5695,an
5696,agenda
5697,?
5698,I
5699,call
5700,Bullshit
5701,and
5702,this
5703,State
5704,Education
5705,System
5706,needs
5707,to
5708,answer
5709,as
5710,to
5711,why
5712,our
5713,...
5714,?
5715,story_fbid=2095729597121516
5716,id=580813935279764
5717,…
5718,Your
5719,children
5720,are
5721,being
5722,sent
5723,home
5724,with
5725,Standardized
5726,test
5727,from
5728,school
5729,to
5730,further
5731,nothing
5732,more
5733,than
5734,an
5735,agenda
5736,?
5737,I
5738,call
5739,Bullshit
5740,and
5741,this
5742,State
5743,Education
5744,System
5745,needs
5746,to
5747,answer
5748,as
5749,to
5750,why
5751,our
5752,...
5753,?
5754,story_fbid=1765398026852697
5755,id=506410132751499
5756,…
5757,damn
5758,straighthttps
5759,…
5760,Where
5761,is
5762,all
5763,of
5764,my
5765,Rolling
5766,Paper
5767,voters
5768,out
5769,there
5770,Go
5771,show
5772,them
5773,how
5774,election
5775,day
5776,is
5777,going
5778,to
5779,work
5780,out
5781,for
5782,them
5783,GO
5784,VOTE
5785,ON
5786,THIS
5787,POLLhttps
5788,…
5789,Oh
5790,hell
5791,another
5792,online
5793,poll
5794,Go
5795,vote
5796,folkshttps
5797,…
5798,@
5799,JenniWil48
5800,we
5801,need
5802,to
5803,move
5804,to
5805,Oklahoma
5806,...
5807,…
5808,No
5809,doubthttps
5810,…
5811,Come
5812,watch
5813,how
5814,bad
5815,they
5816,liehttps
5817,…
5818,My
5819,Governor
5820,'s
5821,name
5822,is
5823,Joe
5824,Maldanado-Passage
5825,!
5826,Not
5827,sure
5828,who
5829,they
5830,are
5831,talking
5832,about
5833,?
5834,?
5835,?
5836,#
5837,fixthisshit
5838,I
5839,would
5840,rather
5841,speak
5842,for
5843,the
5844,people
5845,than
5846,to
5847,the
5848,people
5849,It
5850,is
5851,time
5852,you
5853,are
5854,heard
5855,talking
5856,instead
5857,of
5858,being
5859,talked
5860,to
5861,like
5862,Government
5863,children
5864,They
5865,want
5866,you
5867,off
5868,Government
5869,aid
5870,but
5871,make
5872,it
5873,illegal
5874,to
5875,live
5876,off
5877,grid
5878,to
5879,take
5880,care
5881,of
5882,yourselves
5883,#
5884,fixthisshit
5885,Had
5886,a
5887,great
5888,interview
5889,this
5890,morning
5891,on
5892,Political
5893,T
5894,T
5895,Let
5896,'s
5897,take
5898,our
5899,rights
5900,back
5901,and
5902,#
5903,fixthisshit
5904,I
5905,'d
5906,rather
5907,it
5908,be
5909,condoms
5910,Kids
5911,are
5912,having
5913,sex
5914,It
5915,'s
5916,always
5917,been
5918,that
5919,way
5920,We
5921,have
5922,one
5923,of
5924,the
5925,highest
5926,teen
5927,pregnancy
5928,rate
5929,in
5930,the
5931,country
5932,We
5933,need
5934,to
5935,stop
5936,being
5937,so
5938,prudish
5939,and
5940,open
5941,our
5942,eyes
5943,Their
5944,worried
5945,now
5946,all
5947,they
5948,got
5949,is
5950,outright
5951,slander
5952,It
5953,was
5954,rolling
5955,papers
5956,I
5957,handed
5958,out
5959,not
5960,condoms
5961,but
5962,I
5963,do
5964,have
5965,them
5966,Are
5967,these
5968,who
5969,we
5970,want
5971,in
5972,office
5973,Lying
5974,Thank
5975,youhttps
5976,…
5977,Found
5978,my
5979,new
5980,cover
5981,photohttps
5982,…
5983,Thank
5984,you
5985,Rob
5986,…
5987,Billboards
5988,in
5989,To
5990,love
5991,you
5992,have
5993,to
5994,love
5995,all
5996,Even
5997,my
5998,With
5999,all
6000,the
6001,bullshit
6002,in
6003,the
6004,world
6005,today
6006,@
6007,POTUS
6008,could
6009,come
6010,up
6011,with
6012,today
6013,was
6014,to
6015,sign
6016,a
6017,bill
6018,allowing
6019,mother
6020,grizzly
6021,bears
6022,and
6023,mother
6024,wolves
6025,to
6026,be
6027,shot
6028,while
6029,they
6030,have
6031,cubs
6032,Get
6033,off
6034,your
6035,ass
6036,Mr.
6037,and
6038,get
6039,HR2603
6040,passed
6041,and
6042,signed
6043,so
6044,we
6045,can
6046,save
6047,1
6048,billion
6049,?
6050,fbid=949128065255997
6051,set=a.105480966287382.12647.100004764370656
6052,type=3
6053,…
6054,…
6055,?
6056,fbid=949128065255997
6057,set=a.105480966287382.12647.100004764370656
6058,type=3
6059,…
6060,?
6061,story_fbid=2093484360679373
6062,id=580813935279764
6063,…
6064,?
6065,fbid=949128065255997
6066,set=a.105480966287382.12647.100004764370656
6067,type=3
6068,…
6069,?
6070,story_fbid=1763638227028677
6071,id=506410132751499
6072,…
6073,Boom
6074,!
6075,!
6076,?
6077,fbid=949128065255997
6078,set=a.105480966287382.12647.100004764370656
6079,type=3
6080,…
6081,You
6082,can
6083,go
6084,read
6085,the
6086,whole
6087,thing
6088,online
6089,at
6090,Boom
6091,!
6092,!
6093,?
6094,fbid=949128065255997
6095,set=a.105480966287382.12647.100004764370656
6096,type=3
6097,…
6098,You
6099,can
6100,go
6101,read
6102,the
6103,whole
6104,thing
6105,online
6106,at
6107,…
6108,…
6109,I
6110,'m
6111,more
6112,worried
6113,about
6114,lootershttps
6115,…
6116,To
6117,become
6118,Governor
6119,of
6120,Oklahoma
6121,I
6122,will
6123,support
6124,the
6125,rights
6126,of
6127,everyone
6128,Even
6129,the
6130,assholes
6131,Because
6132,when
6133,I
6134,become
6135,Governor
6136,you
6137,will
6138,enjoy
6139,your
6140,life
6141,and
6142,freedom
6143,much
6144,more
6145,and
6146,there
6147,wo
6148,n't
6149,be
6150,a
6151,need
6152,to
6153,be
6154,an
6155,asshole
6156,and
6157,hate
6158,life
6159,any
6160,longer
6161,Be
6162,sure
6163,and
6164,check
6165,out
6166,the
6167,new
6168,site
6169,http
6170,we
6171,will
6172,start
6173,our
6174,shows
6175,back
6176,very
6177,soon
6178,http
6179,If
6180,Russia
6181,strikes
6182,or
6183,invades
6184,the
6185,U.S.
6186,all
6187,of
6188,you
6189,Anti
6190,Gun
6191,Ownership
6192,people
6193,be
6194,ready
6195,to
6196,stand
6197,on
6198,the
6199,front
6200,line
6201,to
6202,throw
6203,your
6204,rocks
6205,I
6206,will
6207,back
6208,you
6209,up
6210,with
6211,my
6212,AR15
6213,OOOH
6214,this
6215,weather
6216,sucks
6217,ass
6218,and
6219,we
6220,do
6221,n't
6222,want
6223,to
6224,get
6225,up
6226,Maybe
6227,Wednesday
6228,huh
6229,?
6230,Spent
6231,the
6232,day
6233,yesterday
6234,talking
6235,to
6236,folks
6237,pretty
6238,impressive
6239,how
6240,many
6241,Republicans
6242,and
6243,Democrats
6244,say
6245,they
6246,are
6247,voting
6248,for
6249,me
6250,in
6251,the
6252,General
6253,Election
6254,So
6255,lets
6256,win
6257,the
6258,Primaries
6259,@
6260,MaryFallin
6261,you
6262,’
6263,ve
6264,done
6265,a
6266,terrible
6267,job
6268,as
6269,governor
6270,and
6271,I
6272,can
6273,not
6274,WAIT
6275,until
6276,@
6277,joe_exotic
6278,takes
6279,your
6280,place
6281,Not
6282,sure
6283,where
6284,or
6285,why
6286,all
6287,of
6288,you
6289,bots
6290,and
6291,parody
6292,accounts
6293,came
6294,from
6295,but
6296,I
6297,will
6298,be
6299,blocking
6300,all
6301,of
6302,you
6303,for
6304,trashing
6305,my
6306,news
6307,feed
6308,Go
6309,play
6310,elsewhere
6311,You
6312,all
6313,made
6314,the
6315,inside
6316,of
6317,this
6318,months
6319,Hollywood
6320,Weekly
6321,Magazine
6322,How
6323,cool
6324,is
6325,My
6326,speech
6327,yesterday
6328,in
6329,Duncan
6330,on
6331,SQ788
6332,…
6333,The
6334,cover
6335,of
6336,a
6337,national
6338,magazine
6339,they
6340,just
6341,sent
6342,that
6343,will
6344,be
6345,in
6346,every
6347,Let
6348,'s
6349,see
6350,some
6351,likes
6352,and
6353,comments
6354,on
6355,people
6356,wanting
6357,to
6358,#
6359,fixthisshit
6360,once
6361,and
6362,for
6363,all
6364,Shake
6365,that
6366,?
6367,story_fbid=947582345410569
6368,id=100004764370656
6369,…
6370,…
6371,When
6372,no
6373,one
6374,shows
6375,up
6376,for
6377,your
6378,Hey
6379,y
6380,’
6381,all
6382,I
6383,’
6384,ve
6385,transitioned
6386,from
6387,anarchism
6388,over
6389,to
6390,left-libertarian
6391,minarchism
6392,and
6393,I
6394,now
6395,support
6396,rule
6397,by
6398,Exotic.https
6399,…
6400,This
6401,dude
6402,had
6403,the
6404,best
6405,campaign
6406,ad
6407,for
6408,the
6409,2016
6410,presidential
6411,election.https
6412,…
6413,Yard
6414,signs
6415,are
6416,here
6417,what
6418,ya
6419,think
6420,?
6421,Not
6422,sending
6423,them
6424,out
6425,until
6426,the
6427,middle
6428,of
6429,May
6430,so
6431,we
6432,do
6433,n't
6434,waste
6435,them
6436,and
6437,we
6438,will
6439,not
6440,be
6441,mailing
6442,them
6443,we
6444,will
6445,post
6446,where
6447,in
6448,each
6449,town
6450,you
6451,can
6452,pick
6453,them
6454,If
6455,you
6456,are
6457,in
6458,the
6459,Duncan
6460,Area
6461,I
6462,will
6463,be
6464,here
6465,tomorrow
6466,as
6467,the
6468,main
6469,speaker
6470,…
6471,Political
6472,corruption
6473,starts
6474,with
6475,mini
6476,crooked
6477,politicians
6478,called
6479,City
6480,Council
6481,men
6482,and
6483,women
6484,Then
6485,they
6486,grow
6487,up
6488,to
6489,become
6490,crooked
6491,Senators
6492,and
6493,Representatives
6494,Buck
6495,stops
6496,here
6497,#
6498,fixthisshit
6499,If
6500,we
6501,do
6502,n't
6503,change
6504,it
6505,now
6506,There
6507,might
6508,not
6509,be
6510,a
6511,later
6512,``
6513,Joe
6514,Exotic
6515,''
6516,This
6517,would
6518,not
6519,be
6520,happening
6521,if
6522,@
6523,joe_exotic
6524,was
6525,our
6526,governor
6527,Just
6528,saying
6529,the
6530,governor
6531,we
6532,didn
6533,’
6534,t
6535,know
6536,we
6537,needed
6538,#
6539,Would
6540,you
6541,stop
6542,being
6543,so
6544,charitable
6545,your
6546,making
6547,everyone
6548,on
6549,the
6550,planet
6551,look
6552,bad
6553,Go
6554,joe
6555,Much
6556,love
6557,Not
6558,anymorehttps
6559,…
6560,Had
6561,a
6562,blast
6563,helping
6564,raise
6565,money
6566,for
6567,the
6568,disabled
6569,today
6570,wit
6571,Pi
6572,Kappa
6573,Spent
6574,some
6575,time
6576,with
6577,Pi
6578,Kappa
6579,Pups
6580,today
6581,raising
6582,money
6583,for
6584,disabled
6585,people
6586,Thanks
6587,guys
6588,We
6589,need
6590,@
6591,joe_exotic
6592,Thank
6593,youhttps
6594,…
6595,Thank
6596,youhttps
6597,…
6598,Total
6599,bullshit
6600,?
6601,story_fbid=946548282180642
6602,id=100004764370656
6603,…
6604,…
6605,We
6606,got
6607,to
6608,stop
6609,them
6610,from
6611,taking
6612,your
6613,voice
6614,and
6615,rights
6616,away
6617,…
6618,…
6619,We
6620,got
6621,to
6622,stop
6623,them
6624,from
6625,taking
6626,your
6627,voice
6628,and
6629,rights
6630,away
6631,…
6632,?
6633,story_fbid=2087745337919942
6634,id=580813935279764
6635,…
6636,We
6637,got
6638,to
6639,stop
6640,them
6641,from
6642,taking
6643,your
6644,voice
6645,and
6646,rights
6647,away
6648,…
6649,?
6650,story_fbid=1758743384184828
6651,id=506410132751499
6652,…
6653,Vote
6654,out
6655,everyone
6656,that
6657,voted
6658,yes
6659,Its
6660,never
6661,up
6662,to
6663,you
6664,Now
6665,their
6666,playing
6667,Enough
6668,said
6669,...
6670,...
6671,...
6672,...
6673,...
6674,...
6675,?
6676,fbid=946449975523806
6677,set=a.105480966287382.12647.100004764370656
6678,type=3
6679,…
6680,…
6681,Ya
6682,OK
6683,I
6684,have
6685,been
6686,there
6687,4
6688,days
6689,now
6690,so
6691,lets
6692,spread
6693,real
6694,newshttps
6695,…
6696,#
6697,fixthisshit
6698,not
6699,much
6700,else
6701,to
6702,Do
6703,we
6704,need
6705,to
6706,say
6707,anymore
6708,?
6709,…
6710,Chicken
6711,Shit
6712,Firing
6713,300
6714,employees
6715,instead
6716,of
6717,firing
6718,10
6719,I
6720,will
6721,be
6722,there
6723,Its
6724,official
6725,On
6726,the
6727,ballot
6728,as
6729,of
6730,this
6731,morning
6732,as
6733,Joe
6734,exotic
6735,fir
6736,governor
6737,History
6738,is
6739,being
6740,made
6741,folks
6742,#
6743,fixthisshit
6744,Anyone
6745,looking
6746,for
6747,a
6748,photography
6749,job
6750,Have
6751,2
6752,openings
6753,at
6754,the
6755,zoo
6756,Private
6757,message
6758,me
6759,if
6760,interested
6761,#
6762,We
6763,will
6764,together
6765,…
6766,Funny
6767,how
6768,we
6769,can
6770,come
6771,up
6772,with
6773,2.6
6774,million
6775,dollars
6776,for
6777,security
6778,at
6779,the
6780,Capitol
6781,over
6782,night
6783,but
6784,ca
6785,n't
6786,pay
6787,teachers
6788,?
6789,Where
6790,are
6791,they
6792,hiding
6793,it
6794,?
6795,Only
6796,in
6797,Oklahoma
6798,do
6799,they
6800,have
6801,drive
6802,through
6803,deer
6804,The
6805,only
6806,way
6807,to
6808,not
6809,be
6810,ashamed
6811,of
6812,this
6813,anymore
6814,is
6815,#
6816,votejoeexotic
6817,#
6818,fixthisshithttp
6819,…
6820,The
6821,new
6822,wave
6823,of
6824,Democrats
6825,and
6826,Republicans
6827,love
6828,me
6829,Get
6830,through
6831,the
6832,primaries
6833,and
6834,we
6835,can
6836,all
6837,be
6838,ONE
6839,For
6840,the
6841,people
6842,for
6843,a
6844,@
6845,joe_exotic
6846,for
6847,prezzzz
6848,3rd
6849,day
6850,at
6851,the
6852,Capitol
6853,and
6854,this
6855,is
6856,the
6857,only
6858,paid
6859,protester
6860,I
6861,Instead
6862,of
6863,Arming
6864,Teachers
6865,with
6866,Guns
6867,Why
6868,Not
6869,go
6870,Back
6871,to
6872,Arming
6873,Parents
6874,with
6875,Belts
6876,n
6877,Switches
6878,Worked
6879,just
6880,Fine
6881,for
6882,My
6883,Generation
6884,Some
6885,parents
6886,hate
6887,this
6888,walkout
6889,because
6890,now
6891,they
6892,have
6893,to
6894,babysit
6895,their
6896,own
6897,little
6898,monsters
6899,they
6900,created
6901,with
6902,no
6903,manners
6904,I
6905,will
6906,be
6907,back
6908,at
6909,the
6910,Capitol
6911,around
6912,1pm
6913,#
6914,fixthisshit
6915,Screw
6916,the
6917,gas
6918,tax
6919,ride
6920,a
6921,horse
6922,pay
6923,a
6924,teacher
6925,Having
6926,Mark
6927,Zukerberg
6928,testify
6929,to
6930,a
6931,committee
6932,that
6933,has
6934,received
6935,money
6936,from
6937,facebook
6938,makes
6939,as
6940,much
6941,sense
6942,as
6943,a
6944,gay
6945,man
6946,washing
6947,his
6948,hands
6949,after
6950,he
6951,touches
6952,his
6953,own
6954,penis
6955,it
6956,just
6957,do
6958,n't
6959,This
6960,is
6961,what
6962,is
6963,wrong
6964,with
6965,politicians
6966,85
6967,%
6968,of
6969,House
6970,Committee
6971,“
6972,Questioning
6973,”
6974,Zuckerberg
6975,Next
6976,Week
6977,Has
6978,Been
6979,Given
6980,Money
6981,by
6982,Facebookhttp
6983,…
6984,New
6985,threat
6986,Fire
6987,someone
6988,for
6989,smoking
6990,meth
6991,and
6992,coming
6993,to
6994,work
6995,tweaking
6996,that
6997,works
6998,around
6999,tigers
7000,and
7001,they
7002,threaten
7003,you
7004,with
7005,a
7006,discrimination
7007,suit
7008,for
7009,not
7010,firing
7011,everyone
7012,who
7013,test
7014,positive
7015,for
7016,weed
7017,Your
7018,thoughts
7019,?
7020,WTF
7021,next
7022,?
7023,Have
7024,you
7025,ever
7026,met
7027,the
7028,recourse
7029,from
7030,a
7031,parent
7032,when
7033,you
7034,try
7035,to
7036,discipline
7037,their
7038,child
7039,?
7040,But
7041,teachers
7042,are
7043,suppose
7044,to
7045,babysit
7046,them
7047,huh
7048,?
7049,A
7050,legend
7051,When
7052,you
7053,think
7054,life
7055,is
7056,beating
7057,you
7058,down
7059,Deep
7060,breath
7061,Stand
7062,up
7063,Say
7064,Fuck
7065,you
7066,world
7067,I
7068,am
7069,in
7070,charge
7071,of
7072,my
7073,life
7074,Go
7075,one
7076,with
7077,your
7078,day
7079,Thanks
7080,for
7081,the
7082,support
7083,…
7084,Give
7085,these
7086,Libertarian
7087,folks
7088,a
7089,follow
7090,!
7091,(
7092,Voluntarily
7093,of
7094,course
7095,)
7096,#
7097,FF
7098,@
7099,JaredLord4Gov
7100,@
7101,HorstforNC
7102,@
7103,liamforliberty
7104,@
7105,TommyBrownIII1
7106,@
7107,braun4assembly
7108,@
7109,PattyforLiberty
7110,@
7111,LiberateDC2018
7112,@
7113,JoeExotic
7114,@
7115,Hogan4Congress
7116,@
7117,WILibertyNews
7118,@
7119,Layda2018
7120,@
7121,walden4pa53
7122,@
7123,wsh4idaho
7124,@
7125,TxHopsfarmer
7126,That
7127,was
7128,not
7129,just
7130,a
7131,small
7132,fire
7133,at
7134,Trump
7135,tower
7136,But
7137,hey
7138,it
7139,'s
7140,still
7141,there
7142,The
7143,teachers
7144,at
7145,the
7146,Capitol
7147,on
7148,some
7149,political
7150,Does
7151,a
7152,politician
7153,wearing
7154,a
7155,suit
7156,make
7157,them
7158,more
7159,honest
7160,or
7161,does
7162,it
7163,make
7164,them
7165,think
7166,they
7167,are
7168,above
7169,you
7170,that
7171,do
7172,n't
7173,wear
7174,suits
7175,?
7176,I
7177,refuse
7178,to
7179,wear
7180,one
7181,as
7182,it
7183,would
7184,make
7185,me
7186,fake
7187,and
7188,not
7189,the
7190,real
7191,person
7192,I
7193,am
7194,just
7195,to
7196,impress
7197,who
7198,?
7199,Talk
7200,about
7201,the
7202,teacher
7203,walkout
7204,live
7205,with
7206,Joe
7207,Exotic
7208,now
7209,at
7210,http
7211,http
7212,And
7213,we
7214,will
7215,#
7216,fixthisshithttps
7217,…
7218,Now
7219,time
7220,to
7221,show
7222,the
7223,others
7224,how
7225,serious
7226,we
7227,are
7228,Ready
7229,to
7230,be
7231,hand
7232,Snow
7233,and
7234,Earth
7235,Quakes
7236,at
7237,the
7238,same
7239,time
7240,Only
7241,in
7242,Oklahoma
7243,Refineries
7244,polluting
7245,our
7246,air
7247,and
7248,rivers
7249,Drillers
7250,sucking
7251,the
7252,life
7253,out
7254,from
7255,under
7256,us
7257,Why
7258,would
7259,you
7260,subject
7261,a
7262,new
7263,born
7264,child
7265,to
7266,what
7267,is
7268,going
7269,to
7270,happen
7271,in
7272,30
7273,years
7274,?
7275,``
7276,What
7277,'s
7278,it
7279,like
7280,living
7281,in
7282,Oklahoma
7283,?
7284,''
7285,Well
7286,imagine
7287,that
7288,you
7289,'re
7290,sitting
7291,outside
7292,in
7293,the
7294,sunshine
7295,because
7296,it
7297,'s
7298,80
7299,degrees
7300,and
7301,getting
7302,a
7303,freeze
7304,warning
7305,on
7306,your
7307,phone
7308,but
7309,you
7310,ca
7311,n't
7312,read
7313,it
7314,because
7315,your
7316,school
7317,did
7318,n't
7319,have
7320,enough
7321,money
7322,to
7323,buy
7324,books
7325,The
7326,only
7327,way
7328,to
7329,#
7330,fixthisshit
7331,is
7332,to
7333,vote
7334,them
7335,all
7336,out
7337,and
7338,lets
7339,start
7340,over
7341,with
7342,all
7343,new
7344,Gon
7345,na
7346,say
7347,``
7348,The
7349,TigerKing
7350,''
7351,…
7352,Vote
7353,Joe
7354,Exotic
7355,and
7356,#
7357,fixthisshit
7358,close
7359,the
7360,mansion
7361,give
7362,that
7363,money
7364,to
7365,the
7366,schools
7367,cut
7368,politicians
7369,pay
7370,by
7371,10k
7372,per
7373,year
7374,give
7375,it
7376,to
7377,the
7378,schools
7379,you
7380,ai
7381,n't
7382,seen
7383,shit
7384,yet
7385,get
7386,me
7387,up
7388,there
7389,folks
7390,April
